id	name	hmdb_id	conditions	indication_types	concentration	age	sex	biofluid	citation
208	2-Methylbutyrylglycine	HMDB0000339	2 Methylbutyryl Co A Dehydrogenase Deficiency	Diagnostic	13.5 (5.7-21.3) umol/mmol creatinine	Newborn: 0 day-1 wk	Male	Urine	Gibson, K. M., Burlingame, T. G., Hogema, B., Jakobs, C., Schutgens, R. B., Millington, D., Roe, C. R., Roe, D. S., Sweetman, L., Steiner, R. D., Linck, L., Pohowalla, P., Sacks, M., Kiss, D., Rinaldo, P. & Vockley, J. 2-Methylbutyryl-coenzyme A dehydrogenase deficiency: a new inborn error of L-isoleucine metabolism. Pediatr Res 47, 830-833 (2000).
208	2-Methylbutyrylglycine	HMDB0000339	Normal	Diagnostic	5.0 (-10.6-5.0) umol/mmol creatinine	Newborn: 0 day-1 wk	Unknown	Urine	Korman, S. H., Andresen, B. S., Zeharia, A., Gutman, A., Boneh, A. & Pitt, J. J. 2-ethylhydracrylic aciduria in short/branched-chain acyl-CoA dehydrogenase deficiency: application to diagnosis and implications for the R-pathway of isoleucine oxidation. Clin Chem 51, 610-617 (2005).
210	2-Hydroxyestrone	HMDB0000343	Pregnancy	Diagnostic	0.00052 (0.00036-0.00076) uM	Adult	Female	Blood	Ball, P., Emons, G., Haupt, O., Hoppen, H. O. & Knuppen, R. Radioimmunoassay of 2-hydroxyestrone. Steroids 31, 249-258 (1978).
210	2-Hydroxyestrone	HMDB0000343	Normal	Diagnostic	0.00024 (0.00017-0.00033) uM	Adult	Female	Blood	Ball, P., Emons, G., Haupt, O., Hoppen, H. O. & Knuppen, R. Radioimmunoassay of 2-hydroxyestrone. Steroids 31, 249-258 (1978).
212	3-Hydroxysebacic acid	HMDB0000350	Medium Chain Acyl Co A Dehydrogenase Deficiency	Diagnostic	159.7 (10.6-308.8) umol/mmol creatinine	Children: 2-17 yrs old	Unknown	Urine	Pubmed_ID: 6434845
212	3-Hydroxysebacic acid	HMDB0000350	Normal	Diagnostic	1.4 (1.00-1.7) umol/mmol creatinine	Children: 2-17 yrs old	Both	Urine	Guneral, F. & Bachmann, C. Age-related reference values for urinary organic acids in a healthy Turkish pediatric population. Clin Chem 40, 862-866 (1994).
214	2-Methyl-3-hydroxybutyric acid	HMDB0000354	Ketosis	Diagnostic	590.2 (370.8-809.5) umol/mmol creatinine	Children	Female	Urine	B. Middleton et al. 3-Ketothiolase deficiency. Eur J Pediatr (1986) 144:586-589
214	2-Methyl-3-hydroxybutyric acid	HMDB0000354	Normal	Diagnostic	1.5 (0.100-7.0) umol/mmol creatinine	Children	Both	Urine	Guneral, F. & Bachmann, C. Age-related reference values for urinary organic acids in a healthy Turkish pediatric population. Clin Chem 40, 862-866 (1994).
215	3-Hydroxymethylglutaric acid	HMDB0000355	Eosinophilic Esophagitis	Diagnostic	10.6 (0-21.2) umol/mmol creatinine	Children	Unknown	Urine	Mordechai, Hien, and David S. Wishart
215	3-Hydroxymethylglutaric acid	HMDB0000355	Normal	Diagnostic	31.6 (10.4-31.6) umol/mmol creatinine	Children	Both	Urine	BC Children's Hospital Biochemical Genetics Lab
219	17a-Hydroxypregnenolone	HMDB0000363	Antley Bixler Syndrome With Genital Anomalies And Disordered Steroidogenesis	Diagnostic	0.096 (0.012-0.18) uM	Infant: 1 wk-2 yrs old	Both	Blood	Pubmed_ID: 16439592
219	17a-Hydroxypregnenolone	HMDB0000363	Normal	Diagnostic	0.012 (0.00030-0.024) uM	Infant: 1 wk-2 yrs old	Unknown	Blood	Pubmed_ID: 16439592
219	17a-Hydroxypregnenolone	HMDB0000363	Congenital Adrenal Insufficiency with 46,XY Sex Reversal	Diagnostic	0.00027 uM	Newborn: 0 day-1 wk	Female	Blood	Kim, C. J., Lin, L., Huang, N., Quigley, C. A., AvRuskin, T. W., Achermann, J. C. & Miller, W. L. Severe combined adrenal and gonadal deficiency caused by novel mutations in the cholesterol side chain cleavage enzyme, P450scc. J Clin Endocrinol Metab 93, 696-702 (2008).
219	17a-Hydroxypregnenolone	HMDB0000363	Normal	Diagnostic	0.014 uM	Newborn: 0 day-1 wk	Female	Blood	Kim, C. J., Lin, L., Huang, N., Quigley, C. A., AvRuskin, T. W., Achermann, J. C. & Miller, W. L. Severe combined adrenal and gonadal deficiency caused by novel mutations in the cholesterol side chain cleavage enzyme, P450scc. J Clin Endocrinol Metab 93, 696-702 (2008).
222	17-Hydroxyprogesterone	HMDB0000374	Phenylketonuria	Diagnostic	0.15 (0.0022-0.30) uM	Adult	Both	Blood	Elvers, L. H., Loeber, J. G., Dhondt, J. L., Fukushi, M., Hannon, W. H., Torresani, T. & Webster, D. First ISNS Reference Preparation for Neonatal Screening for thyrotropin, phenylalanine and 17alpha-hydroxyprogesterone in blood spots. J Inherit Metab Dis 30, 609 (2007).
222	17-Hydroxyprogesterone	HMDB0000374	Normal	Diagnostic	0.0060 (0-0.0060) uM	Adult	Male	Blood	Pubmed_ID: 25850025
222	17-Hydroxyprogesterone	HMDB0000374	Congenital Adrenal Hyperplasia	Diagnostic	1.5 (1.5-1.5) uM	Infant	Both	Blood	Pubmed_ID: 19390483
222	17-Hydroxyprogesterone	HMDB0000374	Normal	Diagnostic	0.011 (0.00030-0.023) uM	Infant	Both	Blood	al Saedi, S., Dean, H., Dent, W. & Cronin, C. Reference ranges for serum cortisol and 17-hydroxyprogesterone levels in preterm infants. J Pediatr 126, 985-987 (1995).
222	17-Hydroxyprogesterone	HMDB0000374	Lipoid Congenital Adrenal Hyperplasia	Diagnostic	0.00045 (-0.022-0.00045) uM	Infant: 1 wk-2 yrs old	Female	Blood	Pubmed_ID: 9077535
222	17-Hydroxyprogesterone	HMDB0000374	Antley Bixler Syndrome With Genital Anomalies And Disordered Steroidogenesis	Diagnostic	0.028 (0.015-0.042) uM	Infant: 1 wk-2 yrs old	Both	Blood	Pubmed_ID: 16439592
224	2-Methylcitric acid	HMDB0000379	Propionic Acidemia	Diagnostic	31.0 (22.3-39.7) umol/mmol creatinine	Adult	Unknown	Urine	Pubmed_ID: 28853722
224	2-Methylcitric acid	HMDB0000379	Normal	Diagnostic	15.0 (6.3-15.0) umol/mmol creatinine	Adult	Both	Urine	Pubmed_ID: 28853722
224	2-Methylcitric acid	HMDB0000379	Biotinidase Deficiency	Diagnostic	30.0 (10.0-50.0) umol/mmol creatinine	Children	Both	Urine	MetaGene: Metabolic & Genetic Information Center
224	2-Methylcitric acid	HMDB0000379	Normal	Diagnostic	3.2 (2.0-8.1) umol/mmol creatinine	Children	Both	Urine	Guneral, F. & Bachmann, C. Age-related reference values for urinary organic acids in a healthy Turkish pediatric population. Clin Chem 40, 862-866 (1994).
227	2-Ethylhydracrylic acid	HMDB0000396	2 Methylbutyryl Co A Dehydrogenase Deficiency	Diagnostic	17.5 (4.0-31.0) umol/mmol creatinine	Children: 2-17 yrs old	Both	Urine	Pubmed_ID: 17945527
227	2-Ethylhydracrylic acid	HMDB0000396	Normal	Diagnostic	4.0 (1.00-13.3) umol/mmol creatinine	Children: 2-17 yrs old	Both	Urine	Guneral, F. & Bachmann, C. Age-related reference values for urinary organic acids in a healthy Turkish pediatric population. Clin Chem 40, 862-866 (1994).
227	2-Ethylhydracrylic acid	HMDB0000396	3-Methylglutaconic Aciduria Type I	Diagnostic	16.3 (1.9-30.6) umol/mmol creatinine	Children: 2-17 yrs old	Unknown	Urine	Pubmed_ID: 1719174
227	2-Ethylhydracrylic acid	HMDB0000396	Type V 3-Methylglutaconic Aciduria	Diagnostic	3.7e+03 umol/mmol creatinine	Children: 2-17 yrs old	Male	Urine	Pubmed_ID: 22797137
229	2-Methoxyestradiol	HMDB0000405	Ovarian Cancer	Diagnostic	0.00100 (0.0033-0.021) uM	Adult	Female	Blood	Lakhani, N. J., Lepper, E. R., Sparreboom, A., Dahut, W. L., Venitz, J. & Figg, W. D. Determination of 2-methoxyestradiol in human plasma, using liquid chromatography/tandem mass spectrometry. Rapid Commun Mass Spectrom 19, 1176-1182 (2005).
229	2-Methoxyestradiol	HMDB0000405	Normal	Diagnostic	0.0100 (0.0093-0.011) uM	Adult	Both	Blood	Lakhani, N. J., Lepper, E. R., Sparreboom, A., Dahut, W. L., Venitz, J. & Figg, W. D. Determination of 2-methoxyestradiol in human plasma, using liquid chromatography/tandem mass spectrometry. Rapid Commun Mass Spectrom 19, 1176-1182 (2005).
230	2-Hydroxy-3-methylbutyric acid	HMDB0000407	Maple Syrup Urine Disease	Diagnostic	809.0 uM	Newborn: 0 day-1 wk	Female	Cerebrospinal_Fluid	Shigematsu, Y., Kikuchi, K., Momoi, T., Sudo, M., Kikawa, Y., Nosaka, K., Kuriyama, M., Haruki, S., Sanada, K., Hamano, N. & et, a. l. .. Organic acids and branched-chain amino acids in body fluids before and after multiple exchange transfusions in maple syrup urine disease. J Inherit Metab Dis 6, 183-189 (1983).
230	2-Hydroxy-3-methylbutyric acid	HMDB0000407	Normal	Diagnostic	6.6 uM	Newborn: 0 day-1 wk	Unknown	Cerebrospinal_Fluid	Shigematsu, Y., Kikuchi, K., Momoi, T., Sudo, M., Kikawa, Y., Nosaka, K., Kuriyama, M., Haruki, S., Sanada, K., Hamano, N. & et, a. l. .. Organic acids and branched-chain amino acids in body fluids before and after multiple exchange transfusions in maple syrup urine disease. J Inherit Metab Dis 6, 183-189 (1983).
230	2-Hydroxy-3-methylbutyric acid	HMDB0000407	Maple Syrup Urine Disease	Diagnostic	1237.0 (1224.4-1249.6) uM	Infant	Female	Blood	Shigematsu, Y., Kikuchi, K., Momoi, T., Sudo, M., Kikawa, Y., Nosaka, K., Kuriyama, M., Haruki, S., Sanada, K., Hamano, N. & et, a. l. .. Organic acids and branched-chain amino acids in body fluids before and after multiple exchange transfusions in maple syrup urine disease. J Inherit Metab Dis 6, 183-189 (1983).
230	2-Hydroxy-3-methylbutyric acid	HMDB0000407	Normal	Diagnostic	13.7 (7.4-20.0) uM	Newborn	Unknown	Blood	Shigematsu, Y., Kikuchi, K., Momoi, T., Sudo, M., Kikawa, Y., Nosaka, K., Kuriyama, M., Haruki, S., Sanada, K., Hamano, N. & et, a. l. .. Organic acids and branched-chain amino acids in body fluids before and after multiple exchange transfusions in maple syrup urine disease. J Inherit Metab Dis 6, 183-189 (1983).
233	2-Methylglutaric acid	HMDB0000422	Eosinophilic Esophagitis	Diagnostic	3.3 (1.8-4.7) umol/mmol creatinine	Children	Unknown	Urine	Mordechai, Hien, and David S. Wishart
233	2-Methylglutaric acid	HMDB0000422	Normal	Diagnostic	0.100 (0.100-2.6) umol/mmol creatinine	Children	Both	Urine	Guneral, F. & Bachmann, C. Age-related reference values for urinary organic acids in a healthy Turkish pediatric population. Clin Chem 40, 862-866 (1994).
234	3,4-Dihydroxyhydrocinnamic acid	HMDB0000423	Eosinophilic Esophagitis	Diagnostic	6.9 (1.9-12.0) umol/mmol creatinine	Children	Unknown	Urine	Mordechai, Hien, and David S. Wishart
234	3,4-Dihydroxyhydrocinnamic acid	HMDB0000423	Normal	Diagnostic	15.8 (10.2-21.5) umol/mmol creatinine	Children	Unknown	Urine	Mordechai, Hien, and David S. Wishart
236	3-Hydroxyglutaric acid	HMDB0000428	Glutaryl Co A Dehydrogenase Deficiency (Gdhd)	Diagnostic	4.4e+03 uM	Unknown	Unknown	Cerebrospinal_Fluid	Baric, I., Wagner, L., Feyh, P., Liesert, M., Buckel, W. & Hoffmann, G. F. Sensitivity and specificity of free and total glutaric acid and 3-hydroxyglutaric acid measurements by stable-isotope dilution assays for the diagnosis of glutaric aciduria type I. J Inherit Metab Dis 22, 867-881 (1999).
236	3-Hydroxyglutaric acid	HMDB0000428	Normal	Diagnostic	0.20 uM	Unknown	Unknown	Cerebrospinal_Fluid	Baric, I., Wagner, L., Feyh, P., Liesert, M., Buckel, W. & Hoffmann, G. F. Sensitivity and specificity of free and total glutaric acid and 3-hydroxyglutaric acid measurements by stable-isotope dilution assays for the diagnosis of glutaric aciduria type I. J Inherit Metab Dis 22, 867-881 (1999).
237	17a-Estradiol	HMDB0000429	Glutaryl Co A Dehydrogenase Deficiency (Gdhd)	Diagnostic	9.4 (4.4-14.4) umol/mmol creatinine	Adult	Both	Urine	Pitt, J., Carpenter, K., Wilcken, B. & Boneh, A. 3-Hydroxyglutarate excretion is increased in ketotic patients: implications for glutaryl-CoA dehydrogenase deficiency testing. J Inherit Metab Dis 25, 83-88 (2002).
237	17a-Estradiol	HMDB0000429	Normal	Diagnostic	2.3 (0.70-3.9) umol/mmol creatinine	Adult	Both	Urine	Pitt, J., Carpenter, K., Wilcken, B. & Boneh, A. 3-Hydroxyglutarate excretion is increased in ketotic patients: implications for glutaryl-CoA dehydrogenase deficiency testing. J Inherit Metab Dis 25, 83-88 (2002).
240	3-Hydroxyphenylacetic acid	HMDB0000440	Phenylketonuria	Diagnostic	0.67 (0-3.6) umol/mmol creatinine	Newborn: 0 day-1 wk	Both	Urine	Monch, E., Kneer, J., Jakobs, C., Arnold, M., Diehl, H. & Batzler, U. Examination of urine metabolites in the newborn period and during protein loading tests at 6 months of age--Part 1. Eur J Pediatr 149 Suppl 1, S17-S24 (1990).
240	3-Hydroxyphenylacetic acid	HMDB0000440	Normal	Diagnostic	5.3 (0.62-9.9) umol/mmol creatinine	Children: 2-17 yrs old	Unknown	Urine	Mordechai, Hien, and David S. Wishart
242	Adipic acid	HMDB0000448	Medium Chain Acyl Co A Dehydrogenase Deficiency	Diagnostic	27.1 umol/mmol creatinine	Children: 2-17 yrs old	Unknown	Urine	Tserng, K. Y., Jin, S. J., Kerr, D. S. & Hoppel, C. L. Abnormal urinary excretion of unsaturated dicarboxylic acids in patients with medium-chain acyl-CoA dehydrogenase deficiency. J Lipid Res 31, 763-771 (1990).
242	Adipic acid	HMDB0000448	Normal	Diagnostic	289.3 umol/mmol creatinine	Children: 2-17 yrs old	Unknown	Urine	Tserng, K. Y., Jin, S. J., Kerr, D. S. & Hoppel, C. L. Abnormal urinary excretion of unsaturated dicarboxylic acids in patients with medium-chain acyl-CoA dehydrogenase deficiency. J Lipid Res 31, 763-771 (1990).
242	Adipic acid	HMDB0000448	Carnitine Acylcarnitine Translocase Deficiency	Diagnostic	91.0 umol/mmol creatinine	Newborn: 0 day-1 wk	Unknown	Urine	Stanley, C. A., Hale, D. E., Berry, G. T., Deleeuw, S., Boxer, J. & Bonnefont, J. P. Brief report: a deficiency of carnitine-acylcarnitine translocase in the inner mitochondrial membrane. N Engl J Med 327, 19-23 (1992).
242	Adipic acid	HMDB0000448	Normal	Diagnostic	9.2 umol/mmol creatinine	Newborn: 0 day-1 wk	Both	Urine	Guneral, F. & Bachmann, C. Age-related reference values for urinary organic acids in a healthy Turkish pediatric population. Clin Chem 40, 862-866 (1994).
242	Adipic acid	HMDB0000448	Malonyl Co A Decarboxylase Deficiency	Diagnostic	144.0 umol/mmol creatinine	Infant: 1 wk-2 yrs old	Male	Urine	Haan, E. A., Scholem, R. D., Croll, H. B. & Brown, G. K. Malonyl coenzyme A decarboxylase deficiency. Clinical and biochemical findings in a second child with a more severe enzyme defect. Eur J Pediatr 144, 567-570 (1986).
242	Adipic acid	HMDB0000448	Normal	Diagnostic	9.8 umol/mmol creatinine	Infant: 1 wk-2 yrs old	Male	Urine	Pubmed_ID: 31963255
244	5-Hydroxylysine	HMDB0000450	Eosinophilic Esophagitis	Diagnostic	7.3 (5.2-9.3) umol/mmol creatinine	Children	Unknown	Urine	Mordechai, Hien, and David S. Wishart
244	5-Hydroxylysine	HMDB0000450	Normal	Diagnostic	3.9 (0-3.9) umol/mmol creatinine	Children	Unknown	Urine	Mayo Clinic
244	5-Hydroxylysine	HMDB0000450	Alzheimer's Disease	Diagnostic	0.50 (0.47-0.53) uM	Elderly	Both	Blood	Fonteh, A. N., Harrington, R. J., Tsai, A., Liao, P. & Harrington, M. G. Free amino acid and dipeptide changes in the body fluids from Alzheimer's disease subjects. Amino Acids 32, 213-224 (2007).
244	5-Hydroxylysine	HMDB0000450	Normal	Diagnostic	2.5 (1.8-3.2) uM	Adult	Both	Blood	Geigy Scientific Tables, 8th Rev edition, pp. 85-97. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.
245	cis-4-Hydroxycyclohexylacetic acid	HMDB0000451	Hawkinsinuria	Diagnostic	31.4 (5.6-57.3) umol/mmol creatinine	Newborn: 0 day-1 wk	Both	Urine	Pubmed_ID: 26226126
245	cis-4-Hydroxycyclohexylacetic acid	HMDB0000451	Normal	Diagnostic	1.1 (0-2.2) umol/mmol creatinine	Newborn: 0 day-1 wk	Both	Urine	Pubmed_ID: 26226126
247	3-Methylcrotonylglycine	HMDB0000459	Propionic Acidemia	Diagnostic	0.41 umol/mmol creatinine	Adult: >=18 yrs old	Unknown	Urine	Pubmed_ID: 28853722
247	3-Methylcrotonylglycine	HMDB0000459	Normal	Diagnostic	6.1 umol/mmol creatinine	Unknown	Unknown	Urine	Geigy Scientific Tables, 8th Rev edition, Volume 1. p.90. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.
247	3-Methylcrotonylglycine	HMDB0000459	3 Hydroxy 3 Methylglutaryl Co A Lyase Deficiency	Diagnostic	27.6 umol/mmol creatinine	Newborn: 0 day-1 wk	Male	Urine	Pubmed_ID: 23705938
247	3-Methylcrotonylglycine	HMDB0000459	Normal	Diagnostic	1.00 umol/mmol creatinine	Newborn: 0 day-1 wk	Both	Urine	Pubmed_ID: 31506554
247	3-Methylcrotonylglycine	HMDB0000459	Biotinidase Deficiency	Diagnostic	27.5 (5.0-50.0) umol/mmol creatinine	Children	Both	Urine	MetaGene: Metabolic & Genetic Information Center
247	3-Methylcrotonylglycine	HMDB0000459	Normal	Diagnostic	10.0 (0-10.0) umol/mmol creatinine	Children	Both	Urine	Pubmed_ID: 23705938
248	Allantoin	HMDB0000462	Meningitis	Diagnostic	41.3 (21.7-60.9) uM	Adult	Both	Cerebrospinal_Fluid	Kastenbauer, S., Koedel, U., Becker, B. F. & Pfister, H. W. Oxidative stress in bacterial meningitis in humans. Neurology 58, 186-191 (2002).
248	Allantoin	HMDB0000462	Normal	Diagnostic	9.3 (5.6-13.0) uM	Adult	Both	Cerebrospinal_Fluid	Kastenbauer, S., Koedel, U., Becker, B. F. & Pfister, H. W. Oxidative stress in bacterial meningitis in humans. Neurology 58, 186-191 (2002).
248	Allantoin	HMDB0000462	Chronic Renal Failure	Diagnostic	20.5 (14.0-27.0) uM	Adult	Both	Blood	Pubmed_ID: 18636793
248	Allantoin	HMDB0000462	Normal	Diagnostic	2.1 (1.00-3.2) uM	Adult	Both	Blood	Pubmed_ID: 18636793
249	Calcium	HMDB0000464	Type 4B Bartter Syndrome	Diagnostic	6.0 umol/mmol creatinine	Infant: 1 wk-2 yrs old	Female	Urine	Pubmed_ID: 18310267
249	Calcium	HMDB0000464	Normal	Diagnostic	2.0e+03 umol/mmol creatinine	Newborn: 0 day-1 wk	Female	Urine	Pubmed_ID: 16583241
249	Calcium	HMDB0000464	Antenatal Bartter Syndrome Type 1	Diagnostic	2.5e+03 (1.7e+03-3.4e+03) umol/mmol creatinine	Children: 2-17 yrs old	Female	Urine	Adachi, M., Asakura, Y., Sato, Y., Tajima, T., Nakajima, T., Yamamoto, T. & Fujieda, K. Novel SLC12A1 (NKCC2) mutations in two families with Bartter syndrome type 1. Endocr J 54, 1003-1007 (2007).
249	Calcium	HMDB0000464	Normal	Diagnostic	700.0 (-992.6-700.0) umol/mmol creatinine	Unknown	Unknown	Urine	Pubmed_ID: 26069767
249	Calcium	HMDB0000464	Antenatal Bartter Syndrome Type II	Diagnostic	3.8e+03 umol/mmol creatinine	Newborn: 0 day-1 wk	Female	Urine	Pubmed_ID: 26069767
250	Biopterin	HMDB0000468	Parkinson's Disease	Diagnostic	0.0085 (0.0082-0.0088) uM	Unknown	Unknown	Cerebrospinal_Fluid	Pubmed_ID: 7669428
250	Biopterin	HMDB0000468	Normal	Diagnostic	0.025 (0.014-0.036) uM	Adolescent	Unknown	Cerebrospinal_Fluid	Espinos, C., Pineda, M., Martinez-Rubio, D., Lupo, V., Ormazabal, A., Vilaseca, M. A., Spaapen, L. J., Palau, F. & Artuch, R. Mutations in the urocanase gene UROC1 are associated with urocanic aciduria. J Med Genet 46, 407-411 (2009).
250	Biopterin	HMDB0000468	Sepiapterin Reductase Deficiency	Diagnostic	0.038 (0.028-0.047) uM	Children	Male	Cerebrospinal_Fluid	Pubmed_ID: 18502672
250	Biopterin	HMDB0000468	Normal	Diagnostic	0.013 (0.013-0.014) uM	Unknown	Unknown	Cerebrospinal_Fluid	Pubmed_ID: 7669428
250	Biopterin	HMDB0000468	Segawa Syndrome	Diagnostic	20.6 (19.2-22.0) uM	Adult	Unknown	Cerebrospinal_Fluid	Furuya, H., Murai, H., Takasugi, K., Ohyagi, Y., Urano, F., Kishi, T., Ichinose, H. & Kira, J. A case of late-onset Segawa syndrome (autosomal dominant dopa-responsive dystonia) with a novel mutation of the GTP-cyclohydrase I (GCH1) gene. Clin Neurol Neurosurg 108, 784-786 (2006).
251	5-Hydroxymethyluracil	HMDB0000469	Smoking	Diagnostic	0.0062 (0.0039-0.0085) umol/mmol creatinine	Adult	Both	Urine	Chen, H. J., Wu, C. F. & Huang, J. L. Measurement of urinary excretion of 5-hydroxymethyluracil in human by GC/NICI/MS: correlation with cigarette smoking, urinary TBARS and etheno DNA adduct. Toxicol Lett 155, 403-410 (2005).
251	5-Hydroxymethyluracil	HMDB0000469	Normal	Diagnostic	0.12 (0.12-0.12) umol/mmol creatinine	Adult	Both	Urine	Guo, K. & Li, L. Differential 12C-/13C-isotope dansylation labeling and fast liquid chromatography/mass spectrometry for absolute and relative quantification of the metabolome. Anal Chem 81, 3919-3932 (2009).
252	5-Hydroxy-L-tryptophan	HMDB0000472	Aromatic L Amino Acid Decarboxylase Deficiency	Diagnostic	0.063 uM	Infant: 1 wk-2 yrs old	Female	Cerebrospinal_Fluid	Pubmed_ID: 9686366
252	5-Hydroxy-L-tryptophan	HMDB0000472	Normal	Diagnostic	0.0050 uM	Infant: 1 wk-2 yrs old	Both	Cerebrospinal_Fluid	Spaapen, L. J., Bakker, J. A., Velter, C., Loots, W., Rubio-Gozalbo, M. E., Forget, P. P., Dorland, L., De Koning, T. J., Poll-The, B. T., Ploos van Amstel, H. K., Bekhof, J., Blau, N. & Duran, M. Tetrahydrobiopterin-responsive phenylalanine hydroxylase deficiency in Dutch neonates. J Inherit Metab Dis 24, 352-358 (2001).
253	Butanone	HMDB0000474	Celiac Disease	Diagnostic	314792.5 (0-629585.0) nmol/g wet feces	Children	Unknown	Feces	Pubmed_ID: 21970810
253	Butanone	HMDB0000474	Normal	Diagnostic	102442.2 (10308.9-194575.5) nmol/g wet feces	Children	Unknown	Feces	Pubmed_ID: 21970810
254	3-Methylhistidine	HMDB0000479	Propionic Acidemia	Diagnostic	44.5 (43.2-45.8) umol/mmol creatinine	Adult	Both	Urine	Pubmed_ID: 19551947
254	3-Methylhistidine	HMDB0000479	Normal	Diagnostic	16.5 (2.8-59.8) umol/mmol creatinine	Adult	Both	Urine	Pubmed_ID: 24023812
254	3-Methylhistidine	HMDB0000479	Pregnancy	Diagnostic	50.0 (47.0-53.0) uM	Adult	Female	Blood	Pubmed_ID: 22494326
